Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
4,"A Shelest","Model View Controller, Model View Presenter, and Model View ViewModel Design Patterns",2011,"","","","https://scholar.google.com/scholar?cites=8398387130482472564&as_sdt=2005&sciodt=2007&hl=en",38,"2023-02-26 08:01:38","CITATION","","","",,,,,4,0.33,4,1,12,"","","https://scholar.google.com/scholar?q=related:dLaePpkQjXQJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
4,"A Raja","Introduction to the Model-View-ViewModel Pattern. INFRAGISTICS",2012,"","","","https://scholar.google.com/scholar?cites=13859167368144641736&as_sdt=2005&sciodt=2007&hl=en",40,"2023-02-26 08:01:38","CITATION","","","",,,,,4,0.36,4,1,11,"","","https://scholar.google.com/scholar?q=related:yF7y1EqnVcAJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
4,"Ginanjar Prabowo, Hatma Suryotrisongko, A. Tjahyanto","A Tale of Two Development Approach: Empirical Study on The Maintainability and Modularity of Android Mobile Application with Anti-Pattern and Model-View-Presenter Design Pattern",2018,"","","","",133,"2023-02-26 08:28:03","","10.1109/ICELTICS.2018.8548784","","",,,,,4,0.80,1,3,5,"Software development on mobile devices is overgrowing. However, the software still frequently unstructured developed without any pattern that can facilitate other developers to continue that software development, we called this approach as ""anti-pattern."" To overcome the anti-pattern problem and with the goal of improving maintainability, the developer begins to apply various architectural design patterns such as MVC, MVP, and MVVM to the development of Android-based mobile application. In this paper, we compare maintainability and modularity between 2 applications build with design pattern (MVP) and without design pattern or commonly referred as 'anti-pattern' using jHawk 6 as a software metrics tools. Use of jHawk 6 reduced subjectivity of measurements in some of the previous studies that make this research more proven with the use of selected maintainability and modularity metrics from previous qualified studies. In the end, this study proved empirically, use of MVP Design pattern significantly increase modularity by two times. With this results, we strongly recommend the use of the MVP design pattern in android based mobile application development.","",""
3,"AH Gunawan, A Wijaya, D Wijaya","Design and Build Customer Complain Applications for Mobile Based MVVM Architecture Method",2020,"Tech-E","jurnal.ubd.ac.id","https://jurnal.ubd.ac.id/index.php/te/article/view/297","https://scholar.google.com/scholar?cites=1384578828927564716&as_sdt=2005&sciodt=2007&hl=en",19,"2023-02-26 07:52:24","","","","",,,,,3,1.00,1,3,3,"… MVVM is the most common architectural pattern used in windows applications. This pattern was formulated by Ken cooper and Ted PeSters [7]. The purpose of the MVVM architecture is …","https://jurnal.ubd.ac.id/index.php/te/article/download/297/181","https://scholar.google.com/scholar?q=related:rPvA7RsDNxMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
3,"A Weil","Learn WPF MVVM-XAML, C# and the MVVM pattern",2016,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=sE6LDgAAQBAJ&oi=fnd&pg=PP2&dq=mvvm&ots=5OK-ogFqZ_&sig=RghMR_kkp0rRHZSTIySQ7NIEeNM","https://scholar.google.com/scholar?cites=367616087418359651&as_sdt=2005&sciodt=2007&hl=en",26,"2023-02-26 07:52:24","BOOK","","","",,,,,3,0.43,3,1,7,"You're a developer who knows nothing to WPF. Which is fine, except that you need to start coding your next application using WPF and the MVVM pattern. Don't worry: I have you …","","https://scholar.google.com/scholar?q=related:Y09KQOIIGgUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
3,"L Marx","Is Angular 2+ MVVM",2016,"… malcoded. com/posts/angular-2-componentsand-mvvm","","","https://scholar.google.com/scholar?cites=13859185272905703821&as_sdt=2005&sciodt=2007&hl=en",86,"2023-02-26 07:52:24","CITATION","","","",,,,,3,0.43,3,1,7,"","","https://scholar.google.com/scholar?q=related:jaHem5O3VcAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
3,"ZM Luo","Mvc vs. mvvm: How a website communicates with its data models",2017,"USA: Artmap Inc","","","https://scholar.google.com/scholar?cites=9617679632775066282&as_sdt=2005&sciodt=2007&hl=en",88,"2023-02-26 07:52:24","CITATION","","","",,,,,3,0.50,3,1,6,"","","https://scholar.google.com/scholar?q=related:qjIRW6vceIUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
3,"Y Lin","Application of MVVM design pattern and MVP design pattern based on ZK [J]",2012,"Journal of Chongqing University of Arts and Sciences …","","","https://scholar.google.com/scholar?cites=10097605437457989598&as_sdt=2005&sciodt=2007&hl=en",89,"2023-02-26 07:52:24","CITATION","","","",,,,,3,0.27,3,1,11,"","","https://scholar.google.com/scholar?q=related:3n-8XaXmIYwJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
3,"O Kudinov","Clean architecture and mvvm on ios",2019,"","online]","","https://scholar.google.com/scholar?cites=13935169208318250094&as_sdt=2005&sciodt=2007&hl=en",90,"2023-02-26 07:52:24","CITATION","","","",,,,,3,0.75,3,1,4,"","","https://scholar.google.com/scholar?q=related:bkzFMpCqY8EJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
3,"TXT View-Part","4: Implement a Tri-state CheckBox Using MVVM, YouTube video published Apr. 24, 2012 with 7 screenshots",,"","","","https://scholar.google.com/scholar?cites=10591247719462205916&as_sdt=2005&sciodt=2007&hl=en",92,"2023-02-26 07:52:24","CITATION","","","",,,,,3,0.00,3,1,,"","","https://scholar.google.com/scholar?q=related:3Pm1nq-r-5IJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
3,"B Orlov","iOS architecture patterns: demystifying MVC, MVP, MVVM and VIPER",2021,"","","","https://scholar.google.com/scholar?cites=5578547755830804516&as_sdt=2005&sciodt=2007&hl=en",93,"2023-02-26 07:52:24","CITATION","","","",,,,,3,1.50,3,1,2,"","","https://scholar.google.com/scholar?q=related:JADZpKD7ak0J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
3,"N Polyak","MVVM Pattern Made Simple. CodeProject",2012,"","","","https://scholar.google.com/scholar?cites=13837465975803190019&as_sdt=2005&sciodt=2007&hl=en",94,"2023-02-26 07:52:24","CITATION","","","",,,,,3,0.27,3,1,11,"","","https://scholar.google.com/scholar?q=related:A5tNr_2NCMAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
3,"M Jaggavarapu","Presentation Patterns: MVC, MVP, PM, MVVM",2012,"Haettu","","","https://scholar.google.com/scholar?cites=15359926919285968170&as_sdt=2005&sciodt=2007&hl=en",95,"2023-02-26 07:52:24","CITATION","","","",,,,,3,0.27,3,1,11,"","","https://scholar.google.com/scholar?q=related:Kg0AGCdsKdUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
3,"G Hall, WPF Pro, M Silverlight","effective application development with Model-View-ViewModel",2011,"","Springer","","https://scholar.google.com/scholar?cites=10014007938918283627&as_sdt=2005&sciodt=2007&hl=en",42,"2023-02-26 08:01:38","CITATION","","","",,,,,3,0.25,1,3,12,"","","https://scholar.google.com/scholar?q=related:a3kq-Snn-IoJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
3,"J Follesø","Model-View-ViewModel",2009,"… of Norwegian Developers Conference, Oslo, Norway","","","https://scholar.google.com/scholar?cites=15172220805236124373&as_sdt=2005&sciodt=2007&hl=en",43,"2023-02-26 08:01:38","CITATION","","","",,,,,3,0.21,3,1,14,"","","https://scholar.google.com/scholar?q=related:1erjvW-OjtIJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
3,"S Soni, P Dhete, S Patil, DB Meshram","Industrial automation using windows presentation foundation &model view view-model pattern",2012,"… Journal of Advanced Research in Computer …","","","https://scholar.google.com/scholar?cites=10733579401330081671&as_sdt=2005&sciodt=2007&hl=en",211,"2023-02-26 08:06:35","CITATION","","","",,,,,3,0.27,1,4,11,"","","https://scholar.google.com/scholar?q=related:h7-6uJhV9ZQJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"SMS Anuar, NFM Azmi, N Maarop, GN Samy…","Preliminary review of model-view-presenter (MVP) and usability design for the development of postgraduate web portal",2017,"… International Journal of …","oiji.utm.my","https://oiji.utm.my/index.php/oiji/article/download/105/77","https://scholar.google.com/scholar?cites=6514804610433828160&as_sdt=2005&sciodt=2007&hl=en",202,"2023-02-26 08:06:35","PDF","","","",,,,,3,0.50,1,5,6,"… to be displayed to the user, and the View-Model is to handle different states of View as illustrated in … View-Model is also the mediator to handle user’s input before calling on the View. …","https://oiji.utm.my/index.php/oiji/article/download/105/77","https://scholar.google.com/scholar?q=related:QEX8uUY8aVoJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"N Kentaro","Browser-Based Manipulation of Virtual Objects Through MVVM Architecture with Data Binding",2021,"2021 Ninth International Symposium on Computing …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9643961/","https://scholar.google.com/scholar?cites=11062405473445575033&as_sdt=2005&sciodt=2007&hl=en",20,"2023-02-26 07:52:24","","","","",,,,,2,1.00,2,1,2,"This paper considers the problem of sharing complex virtual objects among remote users through Web browsers. Although drag-and-drop of object is one of new features available in …","","https://scholar.google.com/scholar?q=related:eXkPviqPhZkJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"W Sheikh, N Sheikh","A model-view-viewmodel (MVVM) application framework for hearing impairment diagnosis-Class inheritance architecture",2020,"2020 Intermountain Engineering …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9249215/","https://scholar.google.com/scholar?cites=11378142704964438651&as_sdt=2005&sciodt=2007&hl=en",21,"2023-02-26 07:52:24","","","","",,,,,2,0.67,1,2,3,"… (MVVM) pattern which separates the development of graphical user interface (GUI) from the development of business and back-end logic. Some of the benefits of the MVVM pattern …","","https://scholar.google.com/scholar?q=related:e4oblYFI550J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"W Sheikh, N Sheikh","A model-view-viewmodel (MVVM) application framework for hearing impairment diagnosis",2019,"arXiv preprint arXiv:1911.08289","arxiv.org","https://arxiv.org/abs/1911.08289","https://scholar.google.com/scholar?cites=5643757155431490613&as_sdt=2005&sciodt=2007&hl=en",8,"2023-02-26 08:01:38","","","","",,,,,2,0.50,1,2,4,"… on the ViewModel but is completely oblivious of the Model. The ViewModel is completely unaware of the View but it depends on the Model. The Model depends on the ViewModel but is …","https://arxiv.org/pdf/1911.08289","https://scholar.google.com/scholar?q=related:NSQQIDunUk4J:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"K Zarifis, Y Papakonstantinou","In-depth Survey of MVVM Web Application Frameworks",2016,"","dbucsd.github.io","https://dbucsd.github.io/paperpdfs/2016_4.pdf","https://scholar.google.com/scholar?cites=6762846603311964228&as_sdt=2005&sciodt=2007&hl=en",28,"2023-02-26 07:52:24","PDF","","","",,,,,2,0.29,1,2,7,"… MVVM and Web Component libraries that constitute the state-of-the-art in the web community. It also provides accurate definitions of the modules that compose an MVVM … by MVVM and …","https://dbucsd.github.io/paperpdfs/2016_4.pdf","https://scholar.google.com/scholar?q=related:RODdlCd12l0J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"A Mishra, A Mishra","The MVVM Architectural Pattern",2017,"iOS Code Testing: Test-Driven Development and …","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-2689-6_3","https://scholar.google.com/scholar?cites=17733806010907542119&as_sdt=2005&sciodt=2007&hl=en",29,"2023-02-26 07:52:24","","10.1007/978-1-4842-2689-6_3","","",,,,,2,0.33,1,2,6,"… The Model-View-ViewModel (MVVM) architectural pattern was developed by Microsoft to … soon learn, MVVM can be easily adapted to be used within iOS/Swift applications. MVVM is an …","","https://scholar.google.com/scholar?q=related:Z8LU85siG_YJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"V Kumar, V Kumar","HTML5 and JavaScript Apps with MVVM and Knockout",2013,"Beginning Windows 8 Data Development: Using C# …","Springer","https://link.springer.com/chapter/10.1007/978-1-4302-4993-1_2","https://scholar.google.com/scholar?cites=17849910699299643335&as_sdt=2005&sciodt=2007&hl=en",31,"2023-02-26 07:52:24","","10.1007/978-1-4302-4993-1_2","","",,,,,2,0.20,1,2,10,"… In Chapter 1 we built an XAML-based app using MVVM and in this chapter we build a JavaScript-based data-driven app using HTML5, CSS, and Knockout JS. … In Chapter 1 we …","","https://scholar.google.com/scholar?q=related:xx8zSDWft_cJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"Ž Knok, M Marčec","WPF and MVVM",2015,"Tehnički glasnik","hrcak.srce.hr","https://hrcak.srce.hr/clanak/220482","https://scholar.google.com/scholar?cites=9073376905312546953&as_sdt=2005&sciodt=2007&hl=en",87,"2023-02-26 07:52:24","","","","",,,,,2,0.25,1,2,8,"… One of the technologies is WPF (Windows Presentation Foundation) with the MVVM (Model View ViewModel) pattern. This work analyses the MVVM pattern in WPF and will describe …","https://hrcak.srce.hr/file/220481","https://scholar.google.com/scholar?q=related:iTBj-jgc630J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"R Chaddha","Comparison Between MVC, MVP and MVVM in Details",2017,"… . com/pulse/comparison-between-mvc-mvp-mvvm …","","","https://scholar.google.com/scholar?cites=8388159910641593901&as_sdt=2005&sciodt=2007&hl=en",101,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.33,2,1,6,"","","https://scholar.google.com/scholar?q=related:Le72EP-6aHQJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"A Chugh","Android MVVM Design Pattern",2020,"… . com/20292/android-mvvm-design-pattern. Hakupäivä","","","https://scholar.google.com/scholar?cites=15116220049383639381&as_sdt=2005&sciodt=2007&hl=en",102,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.67,2,1,3,"","","https://scholar.google.com/scholar?q=related:VUkmtguax9EJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"R East","Overview of the ModelView–ViewModel (MVVM) pattern and data-binding",2008,"","… -of-the-modelviewviewmodel-mvvm …","","https://scholar.google.com/scholar?cites=400612628905171883&as_sdt=2005&sciodt=2007&hl=en",103,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.13,2,1,15,"","","https://scholar.google.com/scholar?q=related:q5ttPhBDjwUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"A Sharma","Why to choose MVVM over MVP–Android Architecture",,"… . jlelse. eu/why-to-choose-mvvm-over-mvp-android …","","","https://scholar.google.com/scholar?cites=8852823323912980595&as_sdt=2005&sciodt=2007&hl=en",104,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.00,2,1,,"","","https://scholar.google.com/scholar?q=related:c0ggqeiL23oJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"AA Yuzhakov, EA Vereshchagina","Research of highly organized extensible modular applications modern methods development, review and analysis of existing libraries and MVVM …",2015,"Materials of the IX Youth International Scientific …","","","https://scholar.google.com/scholar?cites=3732338306094837934&as_sdt=2005&sciodt=2007&hl=en",105,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.25,1,2,8,"","","https://scholar.google.com/scholar?q=related:rrBdJOrtyzMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"L Yunhu","The Build of N-tier Silverlight Based on the MVVM Pattern and WCF RIA Services [Z]",2010,"Zheng Tie Communication of Science and Technology","","","https://scholar.google.com/scholar?cites=12579370400788861516&as_sdt=2005&sciodt=2007&hl=en",106,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.15,2,1,13,"","","https://scholar.google.com/scholar?q=related:TFIVLbvmkq4J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"JB Yi","Research on WEB Front-end Framework Based on MVVM Pattern",2016,"Young, J. Information And Computers","","","https://scholar.google.com/scholar?cites=60368477609834919&as_sdt=2005&sciodt=2007&hl=en",110,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.29,2,1,7,"","","https://scholar.google.com/scholar?q=related:p7mQf8941gAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"V Rock","Using MVVM for enhanced cross platform development ofmobile and desktop application",2015,"","Master's Thesis","","https://scholar.google.com/scholar?cites=14401173277560779835&as_sdt=2005&sciodt=2007&hl=en",111,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.25,2,1,8,"","","https://scholar.google.com/scholar?q=related:O7Tblcs-28cJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"Y Feng, NJ Chen","Scheme of Mobile Web Front-end Display Based on MVVM Framework [J]",2014,"Computer &Modernization","","","https://scholar.google.com/scholar?cites=14576163792872366312&as_sdt=2005&sciodt=2007&hl=en",112,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.22,1,2,9,"","","https://scholar.google.com/scholar?q=related:6GAR5r3vSMoJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"B Laurent","MVVM: Multithreading and Dispatching in MVVM Applications",2014,"MSDN Magazine","","","https://scholar.google.com/scholar?cites=5900861264828017090&as_sdt=2005&sciodt=2007&hl=en",115,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.22,2,1,9,"","","https://scholar.google.com/scholar?q=related:wqnvZg4S5FEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"P Wang","Research and analysis of MVVM framework based on Vue",2019,"Computer Knowledge and Technology","","","https://scholar.google.com/scholar?cites=234766013884849976&as_sdt=2005&sciodt=2007&hl=en",116,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.50,2,1,4,"","","https://scholar.google.com/scholar?q=related:ON_wHnIOQgMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"J Morrison, M Schmidt","IOS Design Patterns: MVC and MVVM",2014,"","CapTech","","https://scholar.google.com/scholar?cites=8341833272735056832&as_sdt=2005&sciodt=2007&hl=en",117,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.22,1,2,9,"","","https://scholar.google.com/scholar?q=related:wEPoJColxHMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"M Martin","MVC vs MVVM: Key Differences with Examples",2022,"Guru99. Recuperado","","","https://scholar.google.com/scholar?cites=5842654810784927820&as_sdt=2005&sciodt=2007&hl=en",118,"2023-02-26 07:52:24","CITATION","","","",,,,,2,2.00,2,1,1,"","","https://scholar.google.com/scholar?q=related:TBAQPphHFVEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"S Koirala","Comparison of Architecture patterns MVP (SC), MVP (PV), PM, MVVM and MVC",2010,"","","","https://scholar.google.com/scholar?cites=15283675256572022328&as_sdt=2005&sciodt=2007&hl=en",121,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.15,2,1,13,"","","https://scholar.google.com/scholar?q=related:OA5nYquFGtQJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"J Jurisic","Architecting Android with Data Binding and MVVM in mind",,"Medium","","","https://scholar.google.com/scholar?cites=3391703922703642239&as_sdt=2005&sciodt=2007&hl=en",122,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.00,2,1,,"","","https://scholar.google.com/scholar?q=related:f64MaL_AES8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"V IVANOV","Going with MVVM on Android via Data Binding",2015,"Cases. azoft. com","","","https://scholar.google.com/scholar?cites=14427450548306562400&as_sdt=2005&sciodt=2007&hl=en",123,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.25,2,1,8,"","","https://scholar.google.com/scholar?q=related:YM1TctWZOMgJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"D Cheng, S Shuhui","Front-end application of mvvm design pattern",2019,"Computer knowledge and technology","","","https://scholar.google.com/scholar?cites=5024013231802578236&as_sdt=2005&sciodt=2007&hl=en",124,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.50,1,2,4,"","","https://scholar.google.com/scholar?q=related:PHV0fGrhuEUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"A Kay","Ext js 5: Mvc, mvvm and more",2014,"","","","https://scholar.google.com/scholar?cites=9905303547355708634&as_sdt=2005&sciodt=2007&hl=en",125,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.22,2,1,9,"","","https://scholar.google.com/scholar?q=related:2ryNhBi1dokJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"J Joel","MVVM vs MVP vs MVC: The differences explained",2011,"","","","https://scholar.google.com/scholar?cites=2462803013478700438&as_sdt=2005&sciodt=2007&hl=en",126,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.17,2,1,12,"","","https://scholar.google.com/scholar?q=related:ltUo0kqiLSIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"Z Krzysztof","Good iOS Application Architecture: MVVM vs",2017,"MVC vs. VIPER, May","","","https://scholar.google.com/scholar?cites=2473552238898821717&as_sdt=2005&sciodt=2007&hl=en",127,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.33,2,1,6,"","","https://scholar.google.com/scholar?q=related:Vbrv5KfSUyIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"HQ WANG, ZY ZHU","Research on Web Development Based on the MVVM [J]",2019,"Journal of Heze University","","","https://scholar.google.com/scholar?cites=1304657545136003273&as_sdt=2005&sciodt=2007&hl=en",128,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.50,1,2,4,"","","https://scholar.google.com/scholar?q=related:yVhd-x8TGxIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"V Dajbych","MVVM: Model-View-ViewModel. dajbych. net",2009,"","Online","","https://scholar.google.com/scholar?cites=11018213023624929908&as_sdt=2005&sciodt=2007&hl=en",129,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.14,2,1,14,"","","https://scholar.google.com/scholar?q=related:dCK_NF6O6JgJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"P Patterns","MVC, MVP, PM, MVVM",2012,"Manoj Jaggavarapu [online]","","","https://scholar.google.com/scholar?cites=17087950000262043366&as_sdt=2005&sciodt=2007&hl=en",131,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.18,2,1,11,"","","https://scholar.google.com/scholar?q=related:5lZBSf2XJO0J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"R Mishra","MVVM (Model-View-ViewModel) Architecture Pattern in Android",2021,"Preuzeto","","","https://scholar.google.com/scholar?cites=3001283484965668202&as_sdt=2005&sciodt=2007&hl=en",134,"2023-02-26 07:52:24","CITATION","","","",,,,,2,1.00,2,1,2,"","","https://scholar.google.com/scholar?q=related:agWgl22zpikJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"A Harbade","iOS design patterns-Part 1 (MVC, MVP, MVVM)",2017,"Dostopno na: https://medium. com/swlh/ios-design …","","","https://scholar.google.com/scholar?cites=3298519189060630880&as_sdt=2005&sciodt=2007&hl=en",136,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.33,2,1,6,"","","https://scholar.google.com/scholar?q=related:YLnE5Lmxxi0J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"F NUNES","Android MVC x MVP x MVVM qual Pattern utilizar—Parte 1. 2017",2019,"","","","https://scholar.google.com/scholar?cites=15938595340220797691&as_sdt=2005&sciodt=2007&hl=en",307,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.50,2,1,4,"","","https://scholar.google.com/scholar?q=related:-5KOAAREMd0J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"L Bugnion","MVVM-IOC Containers and MVVM",2013,"","Februar","","https://scholar.google.com/scholar?cites=754757012877437007&as_sdt=2005&sciodt=2007&hl=en",308,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.20,2,1,10,"","","https://scholar.google.com/scholar?q=related:T2hLHIFveQoJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"DC Lee, KM Seo, HM Park, BS Kim","Simulation testing of maritime cyber-physical systems: application of model-view-viewmodel",2022,"Complexity","hindawi.com","https://www.hindawi.com/journals/complexity/2022/1742772/","https://scholar.google.com/scholar?cites=639826783521018359&as_sdt=2005&sciodt=2007&hl=en",2,"2023-02-26 08:01:38","HTML","","","",,,,,2,2.00,1,4,1,"From the perspective of the system of systems development, system-level functional testing is required for designing subsystems. This study utilizes modeling and simulation techniques …","https://www.hindawi.com/journals/complexity/2022/1742772/","https://scholar.google.com/scholar?q=related:9xGN1REf4QgJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"J Gossman","Tales from the Smart Client: Introduction to Model/View/ViewModel pattern for building WPF apps",2005,"","","","https://scholar.google.com/scholar?cites=11938974872948134984&as_sdt=2005&sciodt=2007&hl=en",48,"2023-02-26 08:01:38","CITATION","","","",,,,,2,0.11,2,1,18,"","","https://scholar.google.com/scholar?q=related:SFRjPGTCr6UJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"S Josh","WPF Apps with the Model-View-ViewModel Design Pattern",2009,"MSDN magazine","","","https://scholar.google.com/scholar?cites=16954982719670485706&as_sdt=2005&sciodt=2007&hl=en",54,"2023-02-26 08:01:38","CITATION","","","",,,,,2,0.14,2,1,14,"","","https://scholar.google.com/scholar?q=related:yoLYwvMyTOsJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
1,"M El Omari, M Erramdani, S Filali","Getting Model of MVVM pattern from UML Models",2017,"","ieomsociety.org","http://ieomsociety.org/ieom2017/papers/366.pdf","https://scholar.google.com/scholar?cites=11498298356036687622&as_sdt=2005&sciodt=2007&hl=en",37,"2023-02-26 07:52:24","PDF","","","",,,,,1,0.17,0,3,6,"All scientific research are aimed at studying how to describe and achieve what is best. One of the main problems is how to develop existing models to create other new, more complex. …","http://ieomsociety.org/ieom2017/papers/366.pdf","https://scholar.google.com/scholar?q=related:BlcGKW8pkp8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"M Diao, D Zhao, T Xue, W Li…","A highly automatic petrogeochemistry diagram plotting and analysis system based on MVVM",2018,"DEStech Transactions on …","scholar.archive.org","https://scholar.archive.org/work/dnghundzjfea5dbyxyuqjiy6wu/access/wayback/http://dpi-proceedings.com/index.php/dtcse/article/download/24498/24130","https://scholar.google.com/scholar?cites=4018848224367657063&as_sdt=2005&sciodt=2007&hl=en",38,"2023-02-26 07:52:24","PDF","","","",,,,,1,0.20,0,5,5,"A new software, GeoDrop based on the Petrogeochemistry experts’s practical working methods, is developed to implement Petrogeochemistry diagrams’ plotting and analysis …","https://scholar.archive.org/work/dnghundzjfea5dbyxyuqjiy6wu/access/wayback/http://dpi-proceedings.com/index.php/dtcse/article/download/24498/24130","https://scholar.google.com/scholar?q=related:Z8Ck0yrRxTcJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
